101	5
-4.000000	-1121.636497
-3.900000	-985.808027
-3.800000	-861.615808
-3.700000	-753.046939
-3.600000	-653.328711
-3.500000	-565.602420
-3.400000	-486.572750
-3.300000	-417.298454
-3.200000	-356.918643
-3.100000	-303.471559
-3.000000	-252.333526
-2.900000	-216.087908
-2.800000	-177.533933
-2.700000	-146.696069
-2.600000	-121.584417
-2.500000	-100.119700
-2.400000	-79.106101
-2.300000	-64.103787
-2.200000	-50.678701
-2.100000	-40.814666
-2.000000	-31.123437
-1.900000	-23.264157
-1.800000	-14.971672
-1.700000	-11.583166
-1.600000	-8.001883
-1.500000	-3.525893
-1.400000	-3.153327
-1.300000	0.772185
-1.200000	2.240050
-1.100000	3.675600
-1.000000	3.889264
-0.900000	4.666580
-0.800000	5.338445
-0.700000	4.967513
-0.600000	5.929806
-0.500000	7.746512
-0.400000	7.455961
-0.300000	8.125348
-0.200000	7.418466
-0.100000	10.250471
0.000000	10.747278
0.100000	9.625109
0.200000	11.546519
0.300000	10.470233
0.400000	10.758162
0.500000	12.545417
0.600000	12.685598
0.700000	13.623915
0.800000	13.960953
0.900000	15.979836
1.000000	19.179579
1.100000	19.823687
1.200000	21.159831
1.300000	26.061106
1.400000	30.635594
1.500000	35.333608
1.600000	42.153369
1.700000	50.351885
1.800000	58.427540
1.900000	68.156685
2.000000	84.317253
2.100000	97.856420
2.200000	118.225998
2.300000	141.569028
2.400000	168.119691
2.500000	200.070291
2.600000	235.412807
2.700000	273.791131
2.800000	321.193638
2.900000	375.447155
3.000000	438.297216
3.100000	508.538774
3.200000	589.609755
3.300000	675.835237
3.400000	775.845956
3.500000	886.352986
3.600000	1012.943713
3.700000	1149.687949
3.800000	1304.151762
3.900000	1469.744645
4.000000	1656.145837
4.100000	1864.275699
4.200000	2087.375855
4.300000	2334.385506
4.400000	2603.789029
4.500000	2898.359278
4.600000	3217.242977
4.700000	3568.380689
4.800000	3947.150586
4.900000	4355.762398
5.000000	4799.536537
5.100000	5279.846674
5.200000	5797.390171
5.300000	6353.100409
5.400000	6953.770018
5.500000	7597.380059
5.600000	8288.916128
5.700000	9027.877142
5.800000	9823.445827
5.900000	10671.505832
6.000000	11577.796290
